Country,Year,VALUE
Ecuador,2021,5.14068903726007
Spain,2021,1.93565969812067
Estonia,2021,3.45410304265179
Finland,2021,66.3589646413376
France,2021,3.75131192828291
United Kingdom (Scotland),2021,2.09857844121243
Greece,2021,4.76390277441569
Grenada,2021,0.0
Guatemala,2021,27.2464073310621
Guyana,2021,5.15032827211392
Honduras,2021,7.31787208524806
Croatia,2021,20.6135131898456
Hungary,2021,3.79074685902372
Italy,2021,5.8580915412607
Jamaica,2021,0.0704800732569881
Jordan,2021,0.0813275842562809
Kenya,2021,0.114620361719125
Kyrgyzstan,2021,28.0625472245092
Saint Kitts and Nevis,2021,10.6922139298163
Saint Lucia,2021,0.0
Lithuania,2021,9.80501791473392
Latvia,2021,3.18203296904359
Morocco,2021,0.560149162039178
Republic of Moldova,2021,25.6301842214964
Mexico,2021,17.266995590359
Malta,2021,3.8140534520521
Montenegro,2021,28.1526636145867
Mongolia,2021,6.46769714648795
Mauritius,2021,48.139159682516
Malaysia,2021,0.352950800685664
Namibia,2021,1.7078522956826
Netherlands (Kingdom of the),2021,30.0046865402783
New Zealand,2021,0.0
Oman,2021,0.155540900146297
Panama,2021,17.1445469409641
Peru,2021,4.49392358194543
Portugal,2021,1.07786045277549
Paraguay,2021,15.992981639339
State of Palestine,2021,29.4870023357216
Qatar,2021,0.213145235031698
Romania,2021,16.9055111290892
Singapore,2021,1.98330776068327
El Salvador,2021,1.11896491269716
Serbia,2021,14.2785457535225
Slovakia,2021,1.65357312348388
Slovenia,2021,2.93353092083536
Sweden,2021,200.467899238791
Eswatini,2021,0.0
Thailand,2021,9.25728005608796
Uruguay,2021,11.5406316346672
United States of America,2021,16.5949509773428
Holy See,2021,0.0
Saint Vincent and the Grenadines,2021,0.972374831049873
Albania,2022,24.2607886241657
Armenia,2022,23.4650971432459
Antigua and Barbuda,2022,0.0
Austria,2022,32.400492593393
Belgium,2022,44.5291200173169
Bulgaria,2022,6.2849186564514
Bahamas,2022,135.332804244117
Bosnia and Herzegovina,2022,18.784311792117
Belize,2022,0.0
Bolivia (Plurinational State of),2022,3.55216137841746
Barbados,2022,0.0
Switzerland,2022,0.0
Chile,2022,1.10980205043856
Colombia,2022,17.8862926780227
Costa Rica,2022,61.9469871144167
Cyprus,2022,0.0751106003590287
Czechia,2022,13.3980273793843
Dominica,2022,40.4031334874638
Denmark,2022,58.8015711251251
Ecuador,2022,4.3873682618341
Spain,2022,2.80168370736769
Estonia,2022,4.22193606877756
Finland,2022,65.5378711037062
France,2022,3.41594526889204
United Kingdom (Scotland),2022,2.58496234742924
Greece,2022,5.00361105135376
Grenada,2022,0.0
Guatemala,2022,25.7957851233511
Guyana,2022,0.365124744869085
Honduras,2022,8.50545572422904
Croatia,2022,21.6276979913371
Hungary,2022,3.02551380684965
Italy,2022,5.5619745912194
Jamaica,2022,0.105665651337164
Jordan,2022,0.142143083270927
Kenya,2022,0.0626699686735867
Kyrgyzstan,2022,22.8011549518185
Saint Kitts and Nevis,2022,4.28178421948426
Saint Lucia,2022,1.67803066321365
Lithuania,2022,6.67395713651029
Latvia,2022,2.49858723498362
Morocco,2022,0.575958722136724
Republic of Moldova,2022,21.5132675840946
Mexico,2022,15.4587653160651
Malta,2022,3.40785169029444
Montenegro,2022,52.7131404585555
Malaysia,2022,0.239224155137383
Netherlands (Kingdom of the),2022,30.467335413974
New Zealand,2022,0.0
Oman,2022,0.380531501031875
Panama,2022,18.4058573346092
Peru,2022,3.79382638697662
Portugal,2022,1.14235549382996
Paraguay,2022,17.1437936804338
State of Palestine,2022,27.0297270449949
Romania,2022,18.2920729089887
Singapore,2022,12.3896338057884
El Salvador,2022,0.859828935441018
Serbia,2022,12.6045220047934
Slovakia,2022,1.26068925170145
Slovenia,2022,20.5178827057887
Sweden,2022,184.193548448615
Thailand,2022,8.69306670357642
Uruguay,2022,11.2948931452974
United States of America,2022,23.0120542989908
Holy See,2022,0.0
Saint Vincent and the Grenadines,2022,0.979950218528899
Zimbabwe,2022,0.248925644696417
Albania,2023,19.9882275741512
Armenia,2023,29.3538783302128
Antigua and Barbuda,2023,0.0
Austria,2023,35.8471655603477
Belgium,2023,41.9196179799474
Bulgaria,2023,6.97489318039384
Bosnia and Herzegovina,2023,19.591387701318
Bolivia (Plurinational State of),2023,4.55727483785228
Switzerland,2023,0.0112732441612205
Chile,2023,2.31448099544047
Colombia,2023,20.7736249693659
Costa Rica,2023,62.4421521349761
Cyprus,2023,0.07435079672455
Czechia,2023,13.3676037372305
Denmark,2023,118.154652301607
Algeria,2023,1.62246869160724
Ecuador,2023,4.49386134646876
Spain,2023,2.29798310030668
Estonia,2023,3.36455051068025
Finland,2023,72.6810422543585
France,2023,3.45882110914008
United Kingdom (Scotland),2023,3.87971075208102
Greece,2023,4.67640612039051
Grenada,2023,0.0
Guatemala,2023,20.7615654485178
Guyana,2023,0.12101365881167
Honduras,2023,7.19596732730219
Croatia,2023,19.1733956430191
Hungary,2023,10.7263089361768
Italy,2023,4.22861030335859
Jamaica,2023,6.37371970986546
Jordan,2023,0.0699348779529292
Kyrgyzstan,2023,17.9967089914485
Saint Lucia,2023,0.0
Lithuania,2023,5.85123361172825
Latvia,2023,3.39992222677906
Morocco,2023,0.631090403567729
Republic of Moldova,2023,19.4648312558892
Mexico,2023,16.8121169394187
Malta,2023,13.6971907624644
Myanmar,2023,0.0184727480092266
Montenegro,2023,14.9948228401142
Malaysia,2023,0.395714914221817
Netherlands (Kingdom of the),2023,29.9847597276986
New Zealand,2023,0.0
Oman,2023,0.217853316985092
Portugal,2023,1.44764445238678
Paraguay,2023,15.7945198714347
State of Palestine,2023,22.4432386184911
Romania,2023,15.2261070356619
Singapore,2023,1.58919636671708
Serbia,2023,8.6960360396805
Slovakia,2023,0.869871799925137
Slovenia,2023,5.05099141048227
Sweden,2023,194.427443165868
Thailand,2023,16.9157435169391
Uruguay,2023,10.9796682811993
Holy See,2023,9283.55196770939
Zimbabwe,2023,0.312101812017223
Armenia,2013,0.0
Austria,2013,44.63882258208
Canada,2013,0.0538343783932039
Switzerland,2013,1.59432430434934
Chile,2013,0.0735002839513854
Colombia,2013,0.446355205854308
Czechia,2013,1.24629411827664
Germany,2013,4.21388617644388
Denmark,2013,3.47263496863276
Finland,2013,1.9120975655137
United Kingdom (Scotland),2013,0.600634420106237
Honduras,2013,0.0899960654845121
Hungary,2013,2.46730155526455
Ireland,2013,0.345969397060752
Sri Lanka,2013,0.692921947445897
Lithuania,2013,1.45350777905532
Myanmar,2013,0.202933957481257
Netherlands (Kingdom of the),2013,0.229857106088426
Norway,2013,0.925174176341544
Poland,2013,0.329332014698401
Portugal,2013,0.726695716965405
Russian Federation,2013,2.28209300915557
Serbia,2013,2.63874743606861
Slovakia,2013,0.51751975331312
Slovenia,2013,16.2902761882602
Sweden,2013,3.23937412375451
Türkiye,2013,4.84666635804017
Kosovo under UNSCR 1244,2013,2.47638219272087
Armenia,2014,0.102654578975932
Austria,2014,61.6414657893667
Belgium,2014,2.30149207158283
Bulgaria,2014,3.23944951785155
Bahamas,2014,0.784728144013309
Barbados,2014,0.0
Bhutan,2014,0.0
Canada,2014,0.0505131809445143
Switzerland,2014,1.53841730192007
Chile,2014,0.0783690504945787
Colombia,2014,0.461715927300014
Czechia,2014,1.02688679633236
Germany,2014,4.63895532937935
Dominica,2014,0.0
Denmark,2014,5.08523167216947
Dominican Republic,2014,2.0357659848224
Finland,2014,2.39852763360165
United Kingdom (Northern Ireland),2014,0.380331844968047
United Kingdom (Scotland),2014,0.24309970828035
Greece,2014,13.751740598108
Grenada,2014,0.0
Honduras,2014,0.286876846252492
Hungary,2014,2.63615700221092
Ireland,2014,0.665487608674395
Italy,2014,2.65065846980206
Sri Lanka,2014,0.22740503565711
Lithuania,2014,1.56827021159374
Monaco,2014,52.5907883082374
Maldives,2014,1.93415647809447
North Macedonia,2014,4.70509679610438
Myanmar,2014,0.244664568674567
Netherlands (Kingdom of the),2014,0.528476408093828
Norway,2014,0.914860547028212
New Zealand,2014,0.198983723794673
Oman,2014,1.37416210465669
Poland,2014,0.269174691840058
Portugal,2014,0.566969772871429
Russian Federation,2014,1.39174822883995
Serbia,2014,4.06796405663187
Slovakia,2014,0.590925907955349
Slovenia,2014,8.50174686607392
Sweden,2014,3.25893020356402
Türkiye,2014,4.35182902530025
Kosovo under UNSCR 1244,2014,3.92486265053714
Armenia,2015,0.410793250324569
Austria,2015,112.898617931884
Belgium,2015,2.82918435812259
Bulgaria,2015,6.61788749507664
Bahamas,2015,3.11408044448308
Belarus,2015,0.917016055053849
Barbados,2015,0.0
Bhutan,2015,0.0
Canada,2015,0.0639559822673975
Switzerland,2015,1.52101646391678
Chile,2015,0.160685958382725
Colombia,2015,0.479029774372399
Cyprus,2015,0.492004314877841
Czechia,2015,1.30173487527788
Germany,2015,6.59620074797432
Dominica,2015,0.0
Denmark,2015,7.24879792233969
Dominican Republic,2015,0.910412619123897
Ecuador,2015,0.879122230265473
Finland,2015,4.28854224693153
France,2015,5.75047858523623
United Kingdom (Northern Ireland),2015,0.162020197437813
United Kingdom (Scotland),2015,0.130281034803648
Greece,2015,15.747300190534
Grenada,2015,0.0
Honduras,2015,0.270641707727524
Ireland,2015,0.616694953117361
Italy,2015,2.575306416891
Liechtenstein,2015,26.7379679144385
Sri Lanka,2015,0.243902758915261
Lithuania,2015,2.51224806969871
Monaco,2015,84.3376771771363
Maldives,2015,1.16780410786773
North Macedonia,2015,7.17039173566906
Myanmar,2015,0.25445763036273
Mongolia,2015,0.302365963268247
Netherlands (Kingdom of the),2015,0.35072474052653
Norway,2015,2.00394198510878
New Zealand,2015,0.281749421167487
Oman,2015,1.24256403087772
Poland,2015,0.0391989675305544
Portugal,2015,0.655720821845763
Romania,2015,0.241557812370925
Russian Federation,2015,1.25595619590909
Serbia,2015,11.3692522752089
Slovakia,2015,0.904012672412743
Slovenia,2015,9.70898765842034
Sweden,2015,3.66345913301637
Kosovo under UNSCR 1244,2015,3.1478004744185
Albania,2016,2.1740131921191
Andorra,2016,0.0
United Arab Emirates,2016,1.36199457128896
Armenia,2016,0.650954118869361
Austria,2016,37.8007775424242
Belgium,2016,3.63549711739051
Bulgaria,2016,5.14911818194318
Bahamas,2016,2.31925587963577
Bosnia and Herzegovina,2016,0.345522304472527
Belarus,2016,0.726387395978562
Bolivia (Plurinational State of),2016,0.0
Barbados,2016,0.0
Bhutan,2016,0.0
Canada,2016,0.0330093438724466
Switzerland,2016,2.06569606016835
Chile,2016,0.229920023688332
Colombia,2016,0.453227816838286
Costa Rica,2016,1.58208423160275
Cyprus,2016,0.808333922743485
Czechia,2016,0.379796785931719
Germany,2016,4.73174861038868
Dominica,2016,0.0
Denmark,2016,5.56893865979912
Dominican Republic,2016,0.871919771629048
Ecuador,2016,0.945160199655398
Spain,2016,1.00785806174429
Finland,2016,5.04051610517683
France,2016,6.17482588323844
United Kingdom (Northern Ireland),2016,0.0537017416011819
United Kingdom (Scotland),2016,0.481062778692619
Greece,2016,9.94849057640366
Grenada,2016,0.0
Guatemala,2016,0.215136248859778
Honduras,2016,0.138115970668418
Croatia,2016,3.77135575525207
Hungary,2016,3.4656632280492
Ireland,2016,0.462816579688705
Italy,2016,2.65219939297869
Japan,2016,0.0
Liechtenstein,2016,13.2925694536754
Sri Lanka,2016,0.889973185564315
Lithuania,2016,0.975912561022854
Latvia,2016,1.326623340509
"China, Macao Special Administrative Region",2016,33.2644134624707
Morocco,2016,5.57055225058805
Monaco,2016,80.4807382766391
Republic of Moldova,2016,0.0308852261755998
Maldives,2016,4.73711279742301
Mexico,2016,0.000817986873691
North Macedonia,2016,4.07901147196483
Malta,2016,0.0
Myanmar,2016,0.254390192143437
Montenegro,2016,1.44173354040899
Mongolia,2016,1.01946453776162
Netherlands (Kingdom of the),2016,0.406865731344349
Norway,2016,0.935831915420657
New Zealand,2016,0.233309366098452
Oman,2016,0.910979639035705
Peru,2016,0.0323975899627212
Philippines,2016,0.178009762598779
Poland,2016,0.0052269454789077
Portugal,2016,0.705561331063681
Paraguay,2016,0.560078321352458
Romania,2016,0.192141896993184
Russian Federation,2016,1.12156320365015
Saudi Arabia,2016,76.1512658040042
Senegal,2016,0.0665135944974102
El Salvador,2016,12.5145152653299
Serbia,2016,5.06589665037581
Slovakia,2016,1.17923246338529
Slovenia,2016,16.8334406242829
Sweden,2016,3.11388976225603
Türkiye,2016,10.0903726424585
United States of America,2016,1.2686090514226
Kosovo under UNSCR 1244,2016,1.30551007555781
Albania,2017,2.10472381106826
Andorra,2017,0.0
United Arab Emirates,2017,0.487312177703908
Armenia,2017,0.480280456341906
Austria,2017,16.8091533170375
Belgium,2017,4.2016140087085
Bulgaria,2017,2.23301497088141
Bahamas,2017,2.81700961624646
Bosnia and Herzegovina,2017,0.320822940006839
Belarus,2017,0.821416692103379
Bolivia (Plurinational State of),2017,0.0969625383029573
Barbados,2017,0.0
Bhutan,2017,0.0
Canada,2017,0.0570520450353086
Switzerland,2017,0.768900642422401
Chile,2017,0.30713080957122
Colombia,2017,0.149591496787169
Costa Rica,2017,1.83180862403288
Cyprus,2017,1.11618221036766
Czechia,2017,0.34151251052819
Germany,2017,3.15387921066189
Dominica,2017,2.91985721898199
Denmark,2017,4.14558604363307
Ecuador,2017,0.566842026706076
Spain,2017,1.0604115499898
Estonia,2017,0.531339746604075
Finland,2017,0.980321676219357
France,2017,6.02437542253343
United Kingdom (Northern Ireland),2017,0.0
United Kingdom (Scotland),2017,0.3871110455685
Greece,2017,13.0096772377191
Grenada,2017,0.0
Guatemala,2017,0.0724315894200867
Honduras,2017,0.28159799352043
Croatia,2017,8.94783290841341
Hungary,2017,1.74746486024445
Ireland,2017,0.644455742053887
Italy,2017,2.26029609580794
Kazakhstan,2017,1.05082953609468
Liechtenstein,2017,10.5678921018216
Lithuania,2017,0.848262607965716
Latvia,2017,1.38989413124925
"China, Macao Special Administrative Region",2017,31.7065305399622
Morocco,2017,7.91053712885644
Republic of Moldova,2017,1.03334979908392
Maldives,2017,0.872815506440287
Mexico,2017,0.405186196935119
North Macedonia,2017,0.669799783963808
Malta,2017,0.0
Montenegro,2017,1.45134721305051
Mongolia,2017,0.0
Netherlands (Kingdom of the),2017,0.375389032980525
Norway,2017,0.549575239929863
New Zealand,2017,0.0831125396771473
Oman,2017,0.550976755062071
Panama,2017,0.365969072685605
Peru,2017,0.0319237543267262
Philippines,2017,0.169256861609583
Poland,2017,0.0052280804330241
Portugal,2017,0.813099104003506
Romania,2017,0.259022601575777
Russian Federation,2017,0.845493579758867
Saudi Arabia,2017,115.95261474397
El Salvador,2017,4.12003894402436
Serbia,2017,2.31851062835667
Slovakia,2017,1.37976696839717
Slovenia,2017,12.6066107127099
Sweden,2017,1.65045024730158
Türkiye,2017,3.68784900212993
United States of America,2017,1.26127068967255
Venezuela (Bolivarian Republic of),2017,0.0817920346892451
Kosovo under UNSCR 1244,2017,1.69671837698707
Albania,2018,4.38803951723273
Andorra,2018,1.33045954072537
United Arab Emirates,2018,0.374456903754947
Armenia,2018,0.412376164726408
Antigua and Barbuda,2018,1.09979543804852
Austria,2018,9.70407052393668
Azerbaijan,2018,0.0099603731534277
Belgium,2018,5.10123501512214
Bulgaria,2018,1.52318685424262
Bahamas,2018,0.0
Bosnia and Herzegovina,2018,3.95630351343372
Belarus,2018,0.822782119594335
Bolivia (Plurinational State of),2018,0.130339940467667
Bhutan,2018,0.131620684980369
Canada,2018,0.026813242148647
Switzerland,2018,0.986338680874171
Chile,2018,0.195837749165824
Colombia,2018,0.114228680371844
Costa Rica,2018,5.04254089198111
Cyprus,2018,1.02302796604334
Czechia,2018,0.312827728518997
Germany,2018,3.94993286763429
Dominica,2018,2.93364821157471
Denmark,2018,3.60728910584019
Algeria,2018,0.48700112821928
Ecuador,2018,0.545469053971611
Spain,2018,1.35901818241044
Estonia,2018,0.151289993036878
Finland,2018,1.37787582854982
France,2018,6.28056888522993
United Kingdom (Northern Ireland),2018,0.0
United Kingdom (Scotland),2018,0.570052040234641
Greece,2018,15.4041944605753
Guatemala,2018,0.124661003693231
Honduras,2018,0.184327823757614
Croatia,2018,15.3793863550308
Hungary,2018,1.93362381000929
Iceland,2018,1.98382333769774
Italy,2018,2.90323925768087
Saint Lucia,2018,0.0
Liechtenstein,2018,2.62271004629083
Lithuania,2018,0.642288717342295
Latvia,2018,0.518783059450463
"China, Macao Special Administrative Region",2018,26.1091849683957
Republic of Moldova,2018,0.665869103451644
Mexico,2018,0.61569972817138
Malta,2018,0.0
Myanmar,2018,0.0746093818638539
Montenegro,2018,1.78630875534878
Mongolia,2018,0.0
Netherlands (Kingdom of the),2018,0.401807456220423
Norway,2018,0.527132994242484
New Zealand,2018,0.122427817069172
Oman,2018,0.804719133991717
Panama,2018,1.55955315682951
Peru,2018,0.0282153035197792
Philippines,2018,0.188187512760038
Poland,2018,0.151669394296899
Portugal,2018,0.929750295219931
Paraguay,2018,0.0155584354219522
Romania,2018,0.19389860286872
Russian Federation,2018,0.687699924466714
Saudi Arabia,2018,112.599586094183
El Salvador,2018,4.13196067563184
Serbia,2018,1.49572244747486
Slovakia,2018,1.02880053615205
Slovenia,2018,14.1581425869922
Sweden,2018,1.64121239602809
Syrian Arab Republic,2018,0.40351734320095
Thailand,2018,23.4546368360655
Türkiye,2018,4.9777311978598
United States of America,2018,1.44781552848412
Venezuela (Bolivarian Republic of),2018,2.4188468494872
Kosovo under UNSCR 1244,2018,1.18795683304285
Albania,2019,5.06064191469733
Andorra,2019,1.30764251668879
United Arab Emirates,2019,0.266585695704691
Armenia,2019,0.344355996606716
Antigua and Barbuda,2019,0.0
Austria,2019,10.7196632404281
Azerbaijan,2019,0.0296721964101588
Belgium,2019,4.28175403620589
Bulgaria,2019,1.23289201055872
Bahamas,2019,4.30734694032678
Bosnia and Herzegovina,2019,4.24446568005756
Belarus,2019,0.593508322549941
Bolivia (Plurinational State of),2019,0.0771116676764725
Bhutan,2019,0.522996140288485
Canada,2019,0.0529339509084452
Switzerland,2019,0.699502560412539
Chile,2019,0.23440254229872
Colombia,2019,0.112206493610191
Costa Rica,2019,5.72051084161816
Cyprus,2019,1.24351864481338
Czechia,2019,0.43581757244875
Germany,2019,3.84757216371416
Dominica,2019,1.47317712745192
Denmark,2019,3.21603214381133
Algeria,2019,0.408827476791187
Ecuador,2019,0.882351847141597
Spain,2019,1.56424188584833
Estonia,2019,0.301472353289421
Finland,2019,1.44881368419013
France,2019,6.26659653474403
United Kingdom (Northern Ireland),2019,0.0
United Kingdom (Scotland),2019,0.420990976149946
Greece,2019,14.3022736556737
Grenada,2019,0.0
Guatemala,2019,0.210479511792772
Guyana,2019,0.0
Honduras,2019,0.211190406404259
Croatia,2019,23.7310742487867
Hungary,2019,0.880214432517823
Iceland,2019,5.26754264976802
Israel,2019,170.084253212889
Italy,2019,3.2180203284423
Kenya,2019,2.27331195723517
Saint Lucia,2019,0.0
Liechtenstein,2019,13.0072840790843
Lithuania,2019,0.679771224783171
Latvia,2019,0.313436554956137
"China, Macao Special Administrative Region",2019,33.8314152262234
Republic of Moldova,2019,0.899580474220273
Mexico,2019,1.09412163471871
North Macedonia,2019,2.5821533156166
Malta,2019,0.0
Myanmar,2019,0.0322943954045607
Montenegro,2019,8.33787693130162
Mongolia,2019,0.0
Netherlands (Kingdom of the),2019,0.399144530633687
Norway,2019,0.598384679257865
New Zealand,2019,0.160339840291498
