Iso3_code,Country,Region,Category,Sex,Year,VALUE
CZE,Czechia,Europe,Theft: of a motorized vehicle,Total,2019,1149
CZE,Czechia,Europe,Theft: of a motorized vehicle,Total,2020,314
CZE,Czechia,Europe,Theft: of a motorized vehicle,Total,2021,457190
CZE,Czechia,Europe,Theft: of a motorized vehicle,Total,2022,121322
CZE,Czechia,Europe,Fraud,Total,2013,96536
CZE,Czechia,Europe,Fraud,Total,2014,278632
CZE,Czechia,Europe,Fraud,Total,2015,22197
CZE,Czechia,Europe,Fraud,Total,2016,513
CZE,Czechia,Europe,Fraud,Total,2017,45638
CZE,Czechia,Europe,Fraud,Total,2018,931793
CZE,Czechia,Europe,Fraud,Total,2019,1171
CZE,Czechia,Europe,Fraud,Total,2020,142042
CZE,Czechia,Europe,Fraud,Total,2021,17080
CZE,Czechia,Europe,Fraud,Total,2022,104521
CZE,Czechia,Europe,Fraud: Cyber-related (Cy),Total,2013,6863
CZE,Czechia,Europe,Fraud: Cyber-related (Cy),Total,2014,134831
CZE,Czechia,Europe,Fraud: Cyber-related (Cy),Total,2015,1144181
CZE,Czechia,Europe,Fraud: Cyber-related (Cy),Total,2016,17855
CZE,Czechia,Europe,Fraud: Cyber-related (Cy),Total,2017,69906
CZE,Czechia,Europe,Fraud: Cyber-related (Cy),Total,2018,60947
CZE,Czechia,Europe,Fraud: Cyber-related (Cy),Total,2019,2733
CZE,Czechia,Europe,Fraud: Cyber-related (Cy),Total,2020,29651
CZE,Czechia,Europe,Fraud: Cyber-related (Cy),Total,2021,2836
CZE,Czechia,Europe,Fraud: Cyber-related (Cy),Total,2022,20314
CZE,Czechia,Europe,Money laundering,Total,2013,3012
CZE,Czechia,Europe,Money laundering,Total,2014,10418
CZE,Czechia,Europe,Money laundering,Total,2015,50441
CZE,Czechia,Europe,Money laundering,Total,2016,48785
CZE,Czechia,Europe,Money laundering,Total,2017,110
CZE,Czechia,Europe,Money laundering,Total,2018,3503
CZE,Czechia,Europe,Money laundering,Total,2019,41747
CZE,Czechia,Europe,Money laundering,Total,2020,612230
CZE,Czechia,Europe,Money laundering,Total,2021,594
CZE,Czechia,Europe,Money laundering,Total,2022,11179
CZE,Czechia,Europe,Unlawful access to a computer system,Total,2014,373198
CZE,Czechia,Europe,Unlawful access to a computer system,Total,2015,8709
CZE,Czechia,Europe,Unlawful access to a computer system,Total,2016,15676
CZE,Czechia,Europe,Unlawful access to a computer system,Total,2017,365
CZE,Czechia,Europe,Unlawful access to a computer system,Total,2018,179517
CZE,Czechia,Europe,Unlawful access to a computer system,Total,2019,1488
CZE,Czechia,Europe,Unlawful access to a computer system,Total,2020,133
CZE,Czechia,Europe,Unlawful access to a computer system,Total,2021,9447
CZE,Czechia,Europe,Unlawful access to a computer system,Total,2022,9258
CZE,Czechia,Europe,Unlawful access to a computer system,Total,2023,12799
CZE,Czechia,Europe,Acts that cause environmental pollution or degradation,Total,2014,1216
CZE,Czechia,Europe,Acts that cause environmental pollution or degradation,Total,2015,10003
CZE,Czechia,Europe,Acts that cause environmental pollution or degradation,Total,2016,8066
CZE,Czechia,Europe,Acts that cause environmental pollution or degradation,Total,2017,250670
CZE,Czechia,Europe,Acts that cause environmental pollution or degradation,Total,2018,3414
CZE,Czechia,Europe,Acts that cause environmental pollution or degradation,Total,2019,3089
CZE,Czechia,Europe,Acts that cause environmental pollution or degradation,Total,2020,320
CZE,Czechia,Europe,Acts that cause environmental pollution or degradation,Total,2021,5100
CZE,Czechia,Europe,Acts that cause environmental pollution or degradation,Total,2022,204740
CZE,Czechia,Europe,Acts that cause environmental pollution or degradation,Total,2023,86519
CZE,Czechia,Europe,Total,Total,2016,134146
CZE,Czechia,Europe,Total,Total,2021,1282
DEU,Germany,Europe,Corruption,Total,2013,112448
DEU,Germany,Europe,Corruption,Total,2014,9968
DEU,Germany,Europe,Corruption,Total,2015,83237
DEU,Germany,Europe,Corruption,Total,2016,98519
DEU,Germany,Europe,Corruption,Total,2017,8323
DEU,Germany,Europe,Corruption,Total,2018,65159
DEU,Germany,Europe,Corruption,Total,2019,12304
DEU,Germany,Europe,Corruption,Total,2020,62077
DEU,Germany,Europe,Corruption,Total,2021,679482
DEU,Germany,Europe,Corruption,Total,2022,7086
DEU,Germany,Europe,Corruption,Total,2023,6150
DEU,Germany,Europe,Corruption: Bribery,Total,2013,15228
DEU,Germany,Europe,Corruption: Bribery,Total,2014,2951
DEU,Germany,Europe,Corruption: Bribery,Total,2015,14003
DEU,Germany,Europe,Corruption: Bribery,Total,2016,24429
DEU,Germany,Europe,Corruption: Bribery,Total,2017,311038
DEU,Germany,Europe,Corruption: Bribery,Total,2018,21940
DEU,Germany,Europe,Corruption: Bribery,Total,2019,1619
DEU,Germany,Europe,Corruption: Bribery,Total,2020,198115
DEU,Germany,Europe,Corruption: Bribery,Total,2021,120589
DEU,Germany,Europe,Corruption: Bribery,Total,2022,118728
DEU,Germany,Europe,Corruption: Bribery,Total,2023,1450
DEU,Germany,Europe,Corruption: Other acts of corruption,Total,2017,4224
DEU,Germany,Europe,Smuggling of migrants,Total,2013,3342
DEU,Germany,Europe,Smuggling of migrants,Total,2014,266920
DEU,Germany,Europe,Smuggling of migrants,Total,2015,800
DEU,Germany,Europe,Smuggling of migrants,Total,2016,492210
DEU,Germany,Europe,Smuggling of migrants,Total,2017,73213
DEU,Germany,Europe,Smuggling of migrants,Total,2018,166968
DEU,Germany,Europe,Smuggling of migrants,Total,2019,24435
DEU,Germany,Europe,Smuggling of migrants,Total,2020,2113
DEU,Germany,Europe,Smuggling of migrants,Total,2021,3161
DEU,Germany,Europe,Smuggling of migrants,Total,2022,77
DEU,Germany,Europe,Smuggling of migrants,Total,2023,988
DEU,Germany,Europe,Burglary,Total,2003,451844
DEU,Germany,Europe,Burglary,Total,2004,117586
DEU,Germany,Europe,Burglary,Total,2005,80990
DEU,Germany,Europe,Burglary,Total,2006,364914
DEU,Germany,Europe,Burglary,Total,2007,22460
DEU,Germany,Europe,Burglary,Total,2008,527
DEU,Germany,Europe,Burglary,Total,2009,26928
DEU,Germany,Europe,Burglary,Total,2010,835368
DEU,Germany,Europe,Burglary,Total,2011,1044
DEU,Germany,Europe,Burglary,Total,2012,124628
DEU,Germany,Europe,Burglary,Total,2013,2676
DEU,Germany,Europe,Burglary,Total,2014,19370
DEU,Germany,Europe,Burglary,Total,2015,124302
DEU,Germany,Europe,Burglary,Total,2016,7513
DEU,Germany,Europe,Burglary,Total,2017,124104
DEU,Germany,Europe,Burglary,Total,2018,1180970
DEU,Germany,Europe,Burglary,Total,2019,16864
DEU,Germany,Europe,Burglary,Total,2020,72358
DEU,Germany,Europe,Burglary,Total,2021,58937
DEU,Germany,Europe,Burglary,Total,2022,2612
DEU,Germany,Europe,Theft,Total,2003,34218
DEU,Germany,Europe,Theft,Total,2004,2984
DEU,Germany,Europe,Theft,Total,2005,19065
DEU,Germany,Europe,Theft,Total,2006,4101
DEU,Germany,Europe,Theft,Total,2007,10325
DEU,Germany,Europe,Theft,Total,2008,42428
DEU,Germany,Europe,Theft,Total,2009,44553
DEU,Germany,Europe,Theft,Total,2010,3760
DEU,Germany,Europe,Theft,Total,2011,44071
DEU,Germany,Europe,Theft,Total,2012,702153
DEU,Germany,Europe,Theft,Total,2013,9710
DEU,Germany,Europe,Theft,Total,2014,344529
DEU,Germany,Europe,Theft,Total,2015,11762
DEU,Germany,Europe,Theft,Total,2016,461
DEU,Germany,Europe,Theft,Total,2017,166409
DEU,Germany,Europe,Theft,Total,2018,1038
DEU,Germany,Europe,Theft,Total,2019,184
DEU,Germany,Europe,Theft,Total,2020,7736
DEU,Germany,Europe,Theft,Total,2021,10902
DEU,Germany,Europe,Theft,Total,2022,7900
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2003,1196
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2004,305558
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2005,3504
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2006,337
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2007,183955
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2008,79133
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2009,186875
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2010,11747
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2011,106783
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2012,108720
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2013,8345
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2014,63954
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2015,24779
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2016,2631
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2017,64509
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2018,6599
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2019,10035
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2020,17363
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2021,11962
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2022,18128
DEU,Germany,Europe,Fraud,Total,2013,288987
DEU,Germany,Europe,Fraud,Total,2014,25357
DEU,Germany,Europe,Fraud,Total,2015,210246
DEU,Germany,Europe,Fraud,Total,2016,112684
DEU,Germany,Europe,Fraud,Total,2017,4636575
DEU,Germany,Europe,Fraud,Total,2018,0
DEU,Germany,Europe,Fraud,Total,2019,1016
DEU,Germany,Europe,Fraud,Total,2020,2458
DEU,Germany,Europe,Fraud,Total,2021,4816
DEU,Germany,Europe,Fraud,Total,2022,311697
DEU,Germany,Europe,Fraud: Cyber-related (Cy),Total,2013,1000
DEU,Germany,Europe,Fraud: Cyber-related (Cy),Total,2014,530762
DEU,Germany,Europe,Fraud: Cyber-related (Cy),Total,2015,97139
DEU,Germany,Europe,Fraud: Cyber-related (Cy),Total,2016,195873
DEU,Germany,Europe,Fraud: Cyber-related (Cy),Total,2017,28250
DEU,Germany,Europe,Fraud: Cyber-related (Cy),Total,2018,1778
DEU,Germany,Europe,Fraud: Cyber-related (Cy),Total,2019,3087
DEU,Germany,Europe,Fraud: Cyber-related (Cy),Total,2020,97
DEU,Germany,Europe,Fraud: Cyber-related (Cy),Total,2021,1126
DEU,Germany,Europe,Fraud: Cyber-related (Cy),Total,2022,526532
DEU,Germany,Europe,Money laundering,Total,2013,138970
DEU,Germany,Europe,Money laundering,Total,2014,118140
DEU,Germany,Europe,Money laundering,Total,2015,459059
DEU,Germany,Europe,Money laundering,Total,2016,26940
DEU,Germany,Europe,Money laundering,Total,2017,613
DEU,Germany,Europe,Money laundering,Total,2018,34774
DEU,Germany,Europe,Money laundering,Total,2019,1043887
DEU,Germany,Europe,Money laundering,Total,2020,931
DEU,Germany,Europe,Money laundering,Total,2021,146613
DEU,Germany,Europe,Money laundering,Total,2022,2824
DEU,Germany,Europe,Unlawful access to a computer system,Total,2018,19807
DEU,Germany,Europe,Unlawful access to a computer system,Total,2019,181687
DEU,Germany,Europe,Unlawful access to a computer system,Total,2020,8027
DEU,Germany,Europe,Unlawful access to a computer system,Total,2021,124826
DEU,Germany,Europe,Unlawful access to a computer system,Total,2022,1333128
DEU,Germany,Europe,Unlawful access to a computer system,Total,2023,20133
DEU,Germany,Europe,Unlawful interference with a computer system or computer data,Total,2016,83039
DEU,Germany,Europe,Unlawful interference with a computer system or computer data,Total,2017,71130
DEU,Germany,Europe,Unlawful interference with a computer system or computer data,Total,2018,2713
DEU,Germany,Europe,Unlawful interference with a computer system or computer data,Total,2019,40124
DEU,Germany,Europe,Unlawful interference with a computer system or computer data,Total,2020,2945
DEU,Germany,Europe,Unlawful interference with a computer system or computer data,Total,2021,18256
DEU,Germany,Europe,Unlawful interference with a computer system or computer data,Total,2022,2841
DEU,Germany,Europe,Unlawful interference with a computer system or computer data,Total,2023,11087
DEU,Germany,Europe,Unlawful interception or access of computer data,Total,2016,48616
DEU,Germany,Europe,Unlawful interception or access of computer data,Total,2017,62282
DEU,Germany,Europe,Unlawful interception or access of computer data,Total,2018,3414
DEU,Germany,Europe,Unlawful interception or access of computer data,Total,2019,48200
DEU,Germany,Europe,Unlawful interception or access of computer data,Total,2020,844951
DEU,Germany,Europe,Unlawful interception or access of computer data,Total,2021,802
DEU,Germany,Europe,Unlawful interception or access of computer data,Total,2022,10587
DEU,Germany,Europe,Unlawful interception or access of computer data,Total,2023,371323
DEU,Germany,Europe,Acts that cause environmental pollution or degradation,Total,2016,14718
DEU,Germany,Europe,Acts that cause environmental pollution or degradation,Total,2017,541
DEU,Germany,Europe,Acts that cause environmental pollution or degradation,Total,2018,182270
DEU,Germany,Europe,Acts that cause environmental pollution or degradation,Total,2019,1458
DEU,Germany,Europe,Acts that cause environmental pollution or degradation,Total,2020,254
DEU,Germany,Europe,Acts that cause environmental pollution or degradation,Total,2021,9628
DEU,Germany,Europe,Acts that cause environmental pollution or degradation,Total,2022,16264
DEU,Germany,Europe,Acts that cause environmental pollution or degradation,Total,2023,9660
DEU,Germany,Europe,Acts involving the movement of dumping of waste,Total,2016,1056
DEU,Germany,Europe,Acts involving the movement of dumping of waste,Total,2017,33890
DEU,Germany,Europe,Acts involving the movement of dumping of waste,Total,2018,313323
DEU,Germany,Europe,Acts involving the movement of dumping of waste,Total,2019,3584
DEU,Germany,Europe,Acts involving the movement of dumping of waste,Total,2020,3025
DEU,Germany,Europe,Acts involving the movement of dumping of waste,Total,2021,340
DEU,Germany,Europe,Acts involving the movement of dumping of waste,Total,2022,233055
DEU,Germany,Europe,Acts involving the movement of dumping of waste,Total,2023,99312
DEU,Germany,Europe,Acts that result in the depletion of degradation of natural resources,Total,2016,2163
DEU,Germany,Europe,Acts that result in the depletion of degradation of natural resources,Total,2017,265910
DEU,Germany,Europe,Acts that result in the depletion of degradation of natural resources,Total,2018,14538
DEU,Germany,Europe,Acts that result in the depletion of degradation of natural resources,Total,2019,136133
DEU,Germany,Europe,Acts that result in the depletion of degradation of natural resources,Total,2020,120901
DEU,Germany,Europe,Acts that result in the depletion of degradation of natural resources,Total,2021,10130
DEU,Germany,Europe,Acts that result in the depletion of degradation of natural resources,Total,2022,73365
DEU,Germany,Europe,Acts that result in the depletion of degradation of natural resources,Total,2023,30771
DEU,Germany,Europe,Corruption,Total,2013,1067
DEU,Germany,Europe,Corruption,Total,2014,59293
DEU,Germany,Europe,Corruption,Total,2015,7642
DEU,Germany,Europe,Corruption,Total,2016,9172
DEU,Germany,Europe,Corruption,Total,2017,17574
DEU,Germany,Europe,Corruption,Total,2018,2989
DEU,Germany,Europe,Corruption,Total,2019,13598
DEU,Germany,Europe,Corruption,Total,2020,21548
DEU,Germany,Europe,Corruption,Total,2021,298778
DEU,Germany,Europe,Corruption,Total,2022,30803
DEU,Germany,Europe,Corruption,Total,2023,242527
DEU,Germany,Europe,Corruption: Bribery,Total,2013,115883
DEU,Germany,Europe,Corruption: Bribery,Total,2014,4980665
DEU,Germany,Europe,Corruption: Bribery,Total,2015,0
DEU,Germany,Europe,Corruption: Bribery,Total,2016,1155
DEU,Germany,Europe,Corruption: Bribery,Total,2017,677
DEU,Germany,Europe,Corruption: Bribery,Total,2018,124
DEU,Germany,Europe,Corruption: Bribery,Total,2019,98298
DEU,Germany,Europe,Corruption: Bribery,Total,2020,80
DEU,Germany,Europe,Corruption: Bribery,Total,2021,32878
DEU,Germany,Europe,Corruption: Bribery,Total,2022,8897
DEU,Germany,Europe,Corruption: Bribery,Total,2023,1787
DEU,Germany,Europe,Corruption: Other acts of corruption,Total,2017,1112
DEU,Germany,Europe,Smuggling of migrants,Total,2013,148
DEU,Germany,Europe,Smuggling of migrants,Total,2014,174208
DEU,Germany,Europe,Smuggling of migrants,Total,2015,70713
DEU,Germany,Europe,Smuggling of migrants,Total,2016,5304
DEU,Germany,Europe,Smuggling of migrants,Total,2017,25331
DEU,Germany,Europe,Smuggling of migrants,Total,2018,109846
DEU,Germany,Europe,Smuggling of migrants,Total,2019,23713
DEU,Germany,Europe,Smuggling of migrants,Total,2020,1250
DEU,Germany,Europe,Smuggling of migrants,Total,2021,5601
DEU,Germany,Europe,Smuggling of migrants,Total,2022,1994
DEU,Germany,Europe,Smuggling of migrants,Total,2023,460
DEU,Germany,Europe,Burglary,Total,2003,21922
DEU,Germany,Europe,Burglary,Total,2004,291858
DEU,Germany,Europe,Burglary,Total,2005,6150
DEU,Germany,Europe,Burglary,Total,2006,17843
DEU,Germany,Europe,Burglary,Total,2007,743
DEU,Germany,Europe,Burglary,Total,2008,2301
DEU,Germany,Europe,Burglary,Total,2009,2338
DEU,Germany,Europe,Burglary,Total,2010,12527
DEU,Germany,Europe,Burglary,Total,2011,12339
DEU,Germany,Europe,Burglary,Total,2012,81075
DEU,Germany,Europe,Burglary,Total,2013,385
DEU,Germany,Europe,Burglary,Total,2014,221543
DEU,Germany,Europe,Burglary,Total,2015,219
DEU,Germany,Europe,Burglary,Total,2016,22
DEU,Germany,Europe,Burglary,Total,2017,752
DEU,Germany,Europe,Burglary,Total,2018,7022
DEU,Germany,Europe,Burglary,Total,2019,3699
DEU,Germany,Europe,Burglary,Total,2020,6978
DEU,Germany,Europe,Burglary,Total,2021,184
DEU,Germany,Europe,Burglary,Total,2022,261
DEU,Germany,Europe,Theft,Total,2003,887
DEU,Germany,Europe,Theft,Total,2004,78
DEU,Germany,Europe,Theft,Total,2005,988
DEU,Germany,Europe,Theft,Total,2006,20130
DEU,Germany,Europe,Theft,Total,2007,8722
DEU,Germany,Europe,Theft,Total,2008,54291
DEU,Germany,Europe,Theft,Total,2009,29934
DEU,Germany,Europe,Theft,Total,2010,181
DEU,Germany,Europe,Theft,Total,2011,65
DEU,Germany,Europe,Theft,Total,2012,1127
DEU,Germany,Europe,Theft,Total,2013,1190
DEU,Germany,Europe,Theft,Total,2014,71
DEU,Germany,Europe,Theft,Total,2015,5295
DEU,Germany,Europe,Theft,Total,2016,682
DEU,Germany,Europe,Theft,Total,2017,67199
DEU,Germany,Europe,Theft,Total,2018,341
DEU,Germany,Europe,Theft,Total,2019,529
DEU,Germany,Europe,Theft,Total,2020,10
DEU,Germany,Europe,Theft,Total,2021,25443
DEU,Germany,Europe,Theft,Total,2022,837
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2003,7013
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2004,4456
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2005,1261226
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2006,1051
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2007,519
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2008,127
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2009,87939
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2010,8156
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2011,95
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2012,29925
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2013,7708
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2014,1771
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2015,858
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2016,107
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2017,142
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2018,169977
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2019,62172
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2020,4763
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2021,24230
DEU,Germany,Europe,Theft: of a motorized vehicle,Total,2022,107920
DEU,Germany,Europe,Fraud,Total,2013,20789
DEU,Germany,Europe,Fraud,Total,2014,1096
DEU,Germany,Europe,Fraud,Total,2015,6167
DEU,Germany,Europe,Fraud,Total,2016,2784
DEU,Germany,Europe,Fraud,Total,2017,628
